sample id,source,batch number,batch date,composition,post processing id,rep,total reps,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,avg,2.0,CO2R,100.0,3.2514470614617936,57.658456967084476,22.93099214145383,0.07155569418197155,0.0048470032875326,80.6762319157404,19.323768084259605
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,avg,2.0,CO2R,150.0,3.4362379401993355,55.45941534662789,21.581532416502945,0.07467478854374984,0.0051982354098176,77.13235424234284,22.867645757657165
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,std,2.0,CO2R,150.0,0.03650750495649211,4.875424980664322,3.771699235602117,0.013752145534332839,0.002582929600557827,1.083196472223674,1.083196472223679
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,avg,2.0,CO2R,200.0,3.5599519556056087,66.46717863943586,11.50049115913556,0.05999669742949926,0.0035825676473067,78.04064059150151,21.959359408498486
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,std,2.0,CO2R,200.0,0.011318785747851896,13.350082515339572,7.147474242052627,0.00856265665345247,0.0,6.192997067207589,6.192997067207589
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,avg,2.0,CO2R,300.0,3.6723810913621264,74.07196216702589,4.12450884086444,0.0366952277856264,0.0019668998847958,78.24007604495722,21.75992395504278
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,std,2.0,CO2R,300.0,0.04942221831848943,4.786794341410368,2.1689007114489147,0.011935824426024706,0.0005960606770518389,2.6030316350230356,2.603031635023039
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,std,2.0,CO2R,100.0,0.03211519020176536,4.40253095219078,4.391633225984232,0.01556846664264091,0.0020862123696812943,0.009553084608204329,0.009553084608199305
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,300.0,3.63743430564784,77.45673690598255,2.5908644400785854,0.0282553253949323,0.0015454213380538,80.08069736572511,19.919302634274885
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,100.0,3.274155930232558,54.54539747640671,26.036345776031435,0.0825642625176595,0.0063221782011295,80.6829869666481,19.3170130333519
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,200.0,3.5519483654485047,75.90711251543243,6.446463654223969,0.0539419848448709,0.0035825676473067,82.4197508135924,17.5802491864076
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,150.0,3.462052644518273,52.01196928163385,24.24852652259332,0.0843990239069409,0.0070246424456995,76.36641867147613,23.633581328523874
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,HER,50.0,2.705299363636364,,,,,,
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,50.0,2.982736069767442,63.91345288664756,18.58055009823183,0.0473368438434581,0.0,82.5492484837572,17.450751516242804
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,HER,50.0,2.763056239669422,,,,,,
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,300.0,3.707327877076412,70.68718742806922,5.658153241650295,0.0451351301763205,0.0023883784315378,76.39945472418933,23.600545275810678
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,100.0,3.2287381926910297,60.771516457762246,19.825638506876228,0.0605471258462836,0.0033718283739357,80.66947686483269,19.33052313516731
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,200.0,3.5679555457627123,57.027244763439285,16.55451866404715,0.0660514100141276,0.0035825676473067,73.66153036941063,26.338469630589373
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,50.0,2.964108611295681,64.08797003494529,20.0392927308448,0.0561436985120085,0.0,84.19131511933644,15.808684880663565
uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,150.0,3.4104232358803985,58.906861411621925,18.91453831041257,0.0649505531805588,0.0033718283739357,77.89828981320954,22.101710186790456
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,std,3.0,HER,50.0,0.024452020640943317,0.0,0.0,0.0,0.0,0.0,0.0
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,std,3.0,CO2R,150.0,0.03744310646094972,5.020473144581627,2.892282364346908,0.0027541799532008237,0.00016222716827937283,4.560734128563376,4.560734128563375
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,avg,3.0,CO2R,300.0,3.68112526910299,71.17677010748638,6.72969875573019,0.02048816884697473,0.0010771118416739,77.93110973197413,22.068890268025868
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,avg,3.0,HER,50.0,2.7949057134986224,,,,,,
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,std,3.0,CO2R,300.0,0.043244451563162825,0.8063583626792733,1.1804597110828257,0.00425305974612131,0.00016222716827943062,1.717810118472975,1.7178101184729715
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,avg,3.0,CO2R,150.0,3.3759881827242526,42.073280462031015,31.715782580222662,0.023607263208752966,0.0015922522876918334,73.81832672769832,26.18167327230168
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,avg,3.0,CO2R,50.0,2.955913592469546,45.996777501098585,33.924361493123776,0.0421995119534704,0.0011239427913119,79.97303015858769,20.026969841412313
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,std,3.0,CO2R,50.0,0.03985617831394084,1.2364570229527276,1.753953961531511,0.01022869189935699,0.0019467260193529947,2.706469423353937,2.7064694233539357
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,avg,3.0,CO2R,200.0,3.5566735481727574,57.46060808972777,18.226915520628683,0.026879254352971334,0.0016859141869678,75.72103168829285,24.278968311707143
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,avg,3.0,CO2R,100.0,3.198607908084164,40.23059699930946,39.23870333988213,0.0275214208392198,0.0,79.50209419672038,20.49790580327962
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,std,3.0,CO2R,100.0,0.05596704694224124,2.579055947274084,1.2320729607742031,0.004368890116063601,0.0,2.1613816315822114,2.161381631582211
uoft8_241025_Au-0.75-Cd-0.25_pp0,uoft,8,241025,Au-0.75-Cd-0.25,pp0,std,3.0,CO2R,200.0,0.022997365943421694,0.9132106279016389,0.7376498540591625,0.0018324665023428338,0.0002107392733709999,1.200981846950254,1.2009818469502542
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,300.0,3.70966396013289,72.09504279227437,7.558939096267191,0.0233014696438728,0.0012644356402259,79.68217259404973,20.31782740595027
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,200.0,3.5373837873754157,58.49494653581369,18.42951866404715,0.0280718492560042,0.0018966534603388,76.95987090291331,23.04012909708669
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,150.0,3.344293169435216,47.82774278599678,30.6237721021611,0.0220171366713758,0.0016859141869678,78.4791722665334,21.520827733466604
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,100.0,3.150530704318937,41.48360501370608,39.990176817288805,0.0225675650881602,0.0,81.50129230547952,18.49870769452048
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,50.0,2.917303186046512,46.26713260373726,35.70235756385069,0.0308239913399262,0.0,82.00822281396223,17.991777186037766
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,HER,50.0,2.771053024793389,,,,,,
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,200.0,3.5821237342192687,57.12109481261378,17.409135559921413,0.0247692787552978,0.0016859141869678,74.56187562034376,25.438124379656244
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,300.0,3.63137015282392,70.85103266442069,5.37819253438114,0.0155954718088912,0.0009834499423979,76.24860510254445,23.751394897455555
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,150.0,3.417302448504983,38.58795957228651,34.9950884086444,0.0220171366713758,0.0016859141869678,73.61103488659953,26.388965113400477
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,HER,50.0,2.793748165289256,,,,,,
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,100.0,3.260046338870432,37.264433237774384,39.90913555992142,0.029172706089573,0.0,77.20867299506114,22.791327004938864
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,50.0,2.9969084784053157,47.07568687354831,33.87524557956778,0.0451351301763205,0.0033718283739357,81.00932523045928,18.99067476954072
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,100.0,3.1852466810631226,41.94375274644793,37.81679764243615,0.0308239913399262,0.0,79.79631728962048,20.203682710379525
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,200.0,3.550513122923588,56.76578292075583,18.842092337917485,0.027796635047612,0.0014751749135968,75.64134854162151,24.35865145837849
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,50.0,2.95352911295681,44.64751302601017,32.19548133595285,0.0506394143441645,0.0,76.90154243134154,23.09845756865846
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,300.0,3.70234169435216,70.58423486576409,7.25196463654224,0.0225675650881602,0.0009834499423979,77.86255149932822,22.13744850067178
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,150.0,3.3663689302325577,39.80413902780975,29.52848722986248,0.0267875162835073,0.0014049284891399,69.36477302996204,30.63522697003796
uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,HER,50.0,2.819915950413223,,,,,,
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,std,3.0,CO2R,50.0,0.08523279428260502,4.488689451283836,1.1157963807154436,0.002912593410709011,0.0,4.18533056209717,4.18533056209717
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,avg,3.0,CO2R,50.0,3.0368309435215948,47.16189918182008,37.19548133595285,0.04183255967561413,0.0,84.40646267789671,15.593537322103288
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,avg,3.0,HER,50.0,2.661992575757576,,,,,,
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,std,3.0,HER,50.0,0.10564746220729918,0.0,0.0,0.0,0.0,0.0,0.0
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,avg,3.0,CO2R,100.0,3.3294604595791806,34.433865533909476,46.40471512770137,0.04458470175953613,0.0025288712804517333,80.892943835099,19.107056164900996
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,std,3.0,CO2R,300.0,0.04329174982058713,23.96565102885863,17.294487861716647,0.017625172865380356,0.0010355889173385177,7.49346578582277,7.4934657858227744
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,avg,3.0,CO2R,200.0,3.661093139534884,41.58990562681789,31.62942043222004,0.046602939287745594,0.0031610891005647,73.27642206969767,26.72357793030233
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,avg,3.0,CO2R,150.0,3.5069341450719826,28.70074703383624,46.12148002619515,0.0412209725458537,0.0024352093811758,74.87170489080316,25.12829510919684
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,std,3.0,CO2R,150.0,0.04471212131871342,4.482571823190695,3.442126248950042,0.010675305468767373,0.0006489086731177226,2.0550941215904217,2.0550941215904217
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,std,3.0,CO2R,200.0,0.042755764383511044,20.092098170830237,16.567355929745272,0.017781337051839225,0.0015196625117862297,4.791152921338471,4.791152921338468
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,avg,3.0,CO2R,300.0,3.8191228593576967,51.81276025863693,18.916994106090375,0.044217749481679836,0.0028566879279177337,70.7832545843523,29.216745415647694
uoft8_241025_Cd-0.667-Pd-0.333_pp0,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,std,3.0,CO2R,100.0,0.05598551729810022,3.439404558622132,1.2843858350746389,0.009094570010013186,0.0007300222572573802,3.9229274425966745,3.9229274425966714
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,300.0,3.799743003322259,67.51867584590596,10.446954813359527,0.0621984110966368,0.0036528140717637,78.04037912134754,21.95962087865246
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,100.0,3.297685199335548,38.22051099625437,46.2598231827112,0.0489881290938113,0.0029503498271937,84.54067560386058,15.459324396139422
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,HER,50.0,2.575457198347108,,,,,,
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,50.0,2.979678953488372,51.49762497645902,37.426326129666016,0.0429334165091829,0.0,88.97479317766857,11.025206822331429
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,150.0,3.456363873754153,33.84963066814539,42.74066797642436,0.051373318899877,0.0028098569782798,76.65140189360297,23.348598106397034
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,200.0,3.634083342192691,33.751490928874844,34.80722003929273,0.0553180558868319,0.0035825676473067,68.62552024673607,31.374479753263927
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,200.0,3.710387820598006,64.41974094456883,13.703339882121808,0.0583454121791461,0.0044255247407906,78.196479018813,21.80352098118701
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,HER,50.0,2.630794785123967,,,,,,
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,300.0,3.868718820598007,63.6916445207056,7.490176817288802,0.0434838449259673,0.0032313355250217,71.23545659160045,28.764543408399547
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,50.0,2.996017697674419,47.453598108351294,35.982318271119844,0.0440342733427517,0.0,83.48785930784825,16.512140692151746
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,100.0,3.296592292358804,33.57760154010337,47.75540275049116,0.0506394143441645,0.0029503498271937,81.39499700073989,18.60500299926011
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,150.0,3.5232104219269105,25.66783150934316,49.62180746561886,0.0421995119534704,0.0028098569782798,75.34123888975573,24.65876111024427
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,50.0,3.134796179401993,42.53447446064994,38.17779960707269,0.0385299891749078,0.0,80.75673554817331,19.24326445182669
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,300.0,3.788906754152824,24.22796040929921,38.81385068762279,0.0269709924224354,0.0016859141869678,63.07392804010893,36.92607195989107
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,HER,50.0,2.7797257438016527,,,,,,
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,150.0,3.541228139534884,26.58477892402017,46.00196463654224,0.0300900867842137,0.0016859141869678,72.62247388905078,27.37752611094922
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,100.0,3.394103887043189,31.503484065370696,45.19891944990177,0.0341265618406326,0.0016859141869678,76.74315890069654,23.256841099303458
uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,200.0,3.6388082558139536,26.59848500700998,46.37770137524558,0.0261453497972588,0.0014751749135968,73.00726694354394,26.99273305645606
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,avg,3.0,HER,50.0,2.7928780468319565,,,,,,
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,avg,3.0,CO2R,50.0,3.0055389601328906,23.311640754148446,51.2917485265226,0.051373318899877035,0.0014049284891399,74.66407618309441,25.33592381690559
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,avg,3.0,CO2R,300.0,3.7675493532668884,66.25374040051058,7.74557956777996,0.03742913234133897,0.0021073927337098,74.04390924519309,25.956090754806908
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,std,3.0,CO2R,50.0,0.02234510904319532,0.3695159870722371,1.736454207778728,0.01542509554115089,0.002433407524191286,1.4652267559788315,1.4652267559788297
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,std,3.0,CO2R,100.0,0.028619884755583896,0.15216188209975695,1.634868391303524,0.012013134348473191,0.0021213954972802633,1.6805772464367086,1.680577246436709
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,std,3.0,HER,50.0,0.022890931855200893,0.0,0.0,0.0,0.0,0.0,0.0
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,std,3.0,CO2R,150.0,0.03267005378304955,0.15908031406683584,2.3770393867189448,0.007415099874002139,0.0011355901779559153,2.228381347682148,2.2283813476821495
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,avg,3.0,CO2R,200.0,3.564894036544851,16.866747577894497,42.04322200392927,0.031649633965102765,0.0024586248559947664,58.94860884092497,41.05139115907503
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,std,3.0,CO2R,200.0,0.041566962223056544,4.7275270094818564,4.323999307505637,0.010454518052156341,0.0009502760163582099,0.6962290082134813,0.6962290082134813
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,std,3.0,CO2R,300.0,0.06512082257978478,2.047903248698249,0.19493820847216223,0.009428959989380122,0.0005065541705954426,2.110620349141994,2.110620349141999
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,avg,3.0,CO2R,100.0,3.2449390132890366,17.931741614178993,53.72053045186641,0.040548226703117196,0.002247885582623833,71.70099966960692,28.29900033039309
uoft8_241025_Cd-0.75-Pd-0.25_pp0,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,avg,3.0,CO2R,150.0,3.41208315282392,15.099290631735338,52.039947609692206,0.03106862619183037,0.0024352093811758,67.17746530153495,32.82253469846504
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,100.0,3.276311993355482,18.106468015652137,54.02504911591356,0.0275214208392198,0.0,72.1629928799221,27.8370071200779
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,HER,50.0,2.8060895123966945,,,,,,
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,50.0,3.026075637873754,22.92075582246961,52.23477406679764,0.0363282755077702,0.0,75.19778965605079,24.802210343949213
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,150.0,3.44795257807309,14.992990018623534,52.760314341846765,0.0231179935049446,0.0014049284891399,67.78112255539537,32.21887744460463
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,200.0,3.603101239202658,14.360940802276676,44.86738703339882,0.023668421921729,0.0014751749135968,59.25693146908835,40.74306853091165
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,300.0,3.840707617940199,67.08217372198624,7.969056974459725,0.0477037961213144,0.0026693641293658,75.1078648752655,24.89213512473449
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,HER,50.0,2.7664458760330586,,,,,,
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,300.0,3.7159162259136216,63.921404507313405,7.657170923379176,0.029172706089573,0.0016859141869678,71.6130588511932,28.3869411488068
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,200.0,3.5206315481727577,13.919625855322357,44.19695481335953,0.027796635047612,0.0033718283739357,58.15145631415079,41.84854368584921
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,100.0,3.2202580863787373,17.82837054552303,51.95481335952849,0.0429334165091829,0.0042147854674197,69.83774647112283,30.162253528877173
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,50.0,2.9817433322259137,23.655234468183057,49.28781925343812,0.0506394143441645,0.0042147854674197,73.0068051583464,26.993194841653604
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,150.0,3.384030601328904,15.28217790704974,49.3860510805501,0.0322918004513513,0.0036528140717637,64.70944603881252,35.290553961187484
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep3,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,3,,HER,50.0,2.806098752066116,,,,,,
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep3,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,3,,CO2R,300.0,3.746024215946844,67.7576429722321,7.610510805500982,0.0354108948131295,0.0019668998847958,75.41080400912057,24.589195990879432
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep3,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,3,,CO2R,50.0,3.008797910299004,23.35893197179267,52.35265225933203,0.0671522668476964,0.0,75.78763373488604,24.21236626511396
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep3,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,3,,CO2R,200.0,3.570949322259136,22.319676076084452,37.065324165029466,0.0434838449259673,0.0025288712804518,59.43743873953575,40.56256126046425
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep3,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,3,,CO2R,150.0,3.4042662790697675,15.022703969532738,53.97347740667977,0.0377960846191952,0.0022478855826238,69.041827310397,30.958172689603003
uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep3,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,3,,CO2R,100.0,3.2382469601328903,17.86038628136182,55.18172888015717,0.0511898427609489,0.0025288712804518,73.1022596577758,26.8977403422242
