,sample id,source,batch number,batch date,composition,post processing id,rep,total reps,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,xrf comp
1235,uoft8_241025_Au-0.25-Cd-0.5-Pd-0.25_pp0_rep3,uoft,8,241025,Au-0.25-Cd-0.5-Pd-0.25,pp0,3,,CO2R,150.0,3.506870747508306,37.86980267425558,35.06876227897839,0.0381630368970515,0.0019668998847958,72.9839673267054,27.016032673294603,Au-0.333-Cd-0.463-Pd-0.204
1236,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8,241025,Au-0.333-Pd-0.667,pp0,1,,CO2R,150.0,3.514310624584718,81.45179853104271,6.375245579567781,0.0451351301763205,0.0030908426761077,87.88120157473867,12.118798425261332,Au-0.262-Pd-0.738
1237,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8,241025,Au-0.333-Pd-0.667,pp0,1,,CO2R,200.0,3.6738726046511614,83.58021720479609,3.7242141453831046,0.0506394143441645,0.0037933069206777,87.36504270818962,12.63495729181038,Au-0.262-Pd-0.738
1238,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8,241025,Au-0.333-Pd-0.667,pp0,1,,CO2R,50.0,2.965903322259136,77.28598631484232,11.93516699410609,0.0176137093371007,0.0,89.24272134580269,10.757278654197307,Au-0.262-Pd-0.738
1239,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8,241025,Au-0.333-Pd-0.667,pp0,1,,HER,50.0,2.382127694214876,,,,,,,Au-0.262-Pd-0.738
1240,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8,241025,Au-0.333-Pd-0.667,pp0,1,,CO2R,300.0,3.7811267176079735,80.85312519617486,3.740176817288802,0.0517402711777333,0.0042147854674197,84.65634190691043,15.343658093089571,Au-0.262-Pd-0.738
1241,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8,241025,Au-0.333-Pd-0.667,pp0,1,,CO2R,100.0,3.362042687707641,79.14666555064974,9.452357563850688,0.0280718492560042,0.0016859141869678,88.63273520546058,11.367264794539423,Au-0.262-Pd-0.738
1242,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep2,uoft,8,241025,Au-0.333-Pd-0.667,pp0,2,,CO2R,300.0,3.8425977674418608,75.91014668647597,2.013752455795678,0.0310074674788543,0.0021073927337098,77.96113309364794,22.03886690635205,Au-0.262-Pd-0.738
1243,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep2,uoft,8,241025,Au-0.333-Pd-0.667,pp0,2,,CO2R,200.0,3.692425850498339,76.34497478499236,4.232563850687622,0.0432086307175751,0.0029503498271937,80.6296291075005,19.37037089249949,Au-0.262-Pd-0.738
1244,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep2,uoft,8,241025,Au-0.333-Pd-0.667,pp0,2,,HER,50.0,2.3698278595041327,,,,,,,Au-0.262-Pd-0.738
1245,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep2,uoft,8,241025,Au-0.333-Pd-0.667,pp0,2,,CO2R,150.0,3.516717930232557,72.95695662181674,8.777013752455796,0.0352274186742014,0.0019668998847958,81.77610760222801,18.22389239777199,Au-0.262-Pd-0.738
1246,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep2,uoft,8,241025,Au-0.333-Pd-0.667,pp0,2,,CO2R,100.0,3.308118202657808,69.79430412856516,11.286836935166995,0.023668421921729,0.0,81.10876381317107,18.89123618682893,Au-0.262-Pd-0.738
1247,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep2,uoft,8,241025,Au-0.333-Pd-0.667,pp0,2,,CO2R,50.0,2.964077109634552,67.34101989997698,14.88212180746562,0.0121094251692567,0.0,82.23821687824974,17.761783121750256,Au-0.262-Pd-0.738
1248,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep3,uoft,8,241025,Au-0.333-Pd-0.667,pp0,3,,CO2R,100.0,3.278271604651163,71.55265856159367,11.76571709233792,0.0500889859273801,0.0025288712804518,83.37791358429448,16.622086415705525,Au-0.262-Pd-0.738
1249,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep3,uoft,8,241025,Au-0.333-Pd-0.667,pp0,3,,CO2R,200.0,3.568843209302325,76.59827575383457,2.729616895874264,0.0357778470909858,0.0021073927337098,79.37047365346017,20.62952634653984,Au-0.262-Pd-0.738
1250,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep3,uoft,8,241025,Au-0.333-Pd-0.667,pp0,3,,HER,50.0,2.453005082644628,,,,,,,Au-0.262-Pd-0.738
1251,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep3,uoft,8,241025,Au-0.333-Pd-0.667,pp0,3,,CO2R,300.0,3.662366129568107,75.78752432568164,1.267190569744597,0.0170632809203163,0.0009834499423979,77.07490355369409,22.925096446305915,Au-0.262-Pd-0.738
1252,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep3,uoft,8,241025,Au-0.333-Pd-0.667,pp0,3,,CO2R,150.0,3.546278986710964,77.41488627089917,6.507858546168959,0.0576115076234335,0.0033718283739357,83.99130728080675,16.00869271919325,Au-0.262-Pd-0.738
1253,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep3,uoft,8,241025,Au-0.333-Pd-0.667,pp0,3,,CO2R,50.0,2.9569728471760794,67.01081838916906,15.545186640471512,0.0418325596756141,0.0,82.60376908059195,17.396230919408055,Au-0.262-Pd-0.738
1254,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,1,,CO2R,300.0,3.594141149501661,76.1032873673858,5.31434184675835,0.0275214208392198,0.0015454213380538,81.451968493011,18.548031506989005,Au-0.499-Cd-0.217-Cu-0.284
1255,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,1,,CO2R,150.0,3.435791561461794,60.531921571909855,21.655206286836936,0.0697209327926903,0.0047767568630756,82.27909049493675,17.720909505063247,Au-0.499-Cd-0.217-Cu-0.284
1256,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,1,,CO2R,200.0,3.541482810631229,73.0404486388081,10.50589390962672,0.0448599159679283,0.0027396105538228,83.6035807482797,16.396419251720303,Au-0.499-Cd-0.217-Cu-0.284
1257,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,1,,HER,50.0,2.7352581900826443,,,,,,,Au-0.499-Cd-0.217-Cu-0.284
1258,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,1,,CO2R,100.0,3.1952300066445183,57.69863357676453,27.05304518664047,0.066601838430912,0.0042147854674197,84.83633553361345,15.16366446638655,Au-0.499-Cd-0.217-Cu-0.284
1259,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,1,,CO2R,50.0,2.919630794019933,61.413714453116825,24.533398821218075,0.0836651193512283,0.0050577425609036,86.05264202819504,13.947357971804962,Au-0.499-Cd-0.217-Cu-0.284
1260,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,2,,CO2R,100.0,3.308194259136213,19.20379166753856,42.495088408644406,0.0500889859273801,0.0033718283739357,61.76123812739792,38.23876187260208,Au-0.499-Cd-0.217-Cu-0.284
1261,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,2,,CO2R,50.0,3.050436485049834,25.890058381635946,39.47445972495089,0.06384969634699,0.0050577425609036,65.44627710992555,34.553722890074454,Au-0.499-Cd-0.217-Cu-0.284
1262,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,2,,CO2R,150.0,3.548567651162791,29.5180899370148,30.058939096267192,0.0502724620663082,0.0033718283739357,59.63891150604968,40.36108849395032,Au-0.499-Cd-0.217-Cu-0.284
1263,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,2,,CO2R,200.0,3.677170830564784,42.8712674464835,19.354125736738705,0.0525659138029099,0.0037933069206777,62.29213251367838,37.70786748632162,Au-0.499-Cd-0.217-Cu-0.284
1264,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,2,,HER,50.0,2.941623074380166,,,,,,,Au-0.499-Cd-0.217-Cu-0.284
1265,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,2,,CO2R,300.0,3.787610867109635,55.32172675720354,11.583988212180747,0.0337596095627763,0.0021073927337098,66.94751346295655,33.05248653704345,Au-0.499-Cd-0.217-Cu-0.284
1266,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep3,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,3,,CO2R,100.0,3.342862867109634,54.299943501642645,30.15471512770138,0.0979762581876227,0.0059006996543875,84.57979009759086,15.42020990240914,Au-0.499-Cd-0.217-Cu-0.284
1267,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep3,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,3,,CO2R,50.0,2.966435325581396,62.80357404423612,24.842829076620827,0.1332036768618241,0.0075866138413554,87.8109193766632,12.189080623336809,Au-0.499-Cd-0.217-Cu-0.284
1268,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep3,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,3,,CO2R,150.0,3.4795955149501654,51.9705371529013,30.29960707269155,0.0744913124048217,0.0044957711652476,82.36626672840401,17.633733271595986,Au-0.499-Cd-0.217-Cu-0.284
1269,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep3,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,3,,HER,50.0,2.749229785123967,,,,,,,Au-0.499-Cd-0.217-Cu-0.284
1270,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep3,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,3,,CO2R,300.0,3.761016126245848,76.1970327899726,5.18909626719057,0.031924848173495,0.0016859141869678,81.42633036538557,18.57366963461444,Au-0.499-Cd-0.217-Cu-0.284
1271,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep3,uoft,8,241025,Au-0.5-Cd-0.25-Cu-0.25,pp0,3,,CO2R,200.0,3.635259813953488,62.64851744125217,17.287573673870334,0.0677026952644808,0.0042147854674197,80.02407305139293,19.975926948607068,Au-0.499-Cd-0.217-Cu-0.284
1272,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,300.0,3.63743430564784,77.45673690598255,2.5908644400785854,0.0282553253949323,0.0015454213380538,80.08069736572511,19.919302634274885,Au-0.577-Cd-0.199-Pd-0.224
1273,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,100.0,3.274155930232558,54.54539747640671,26.036345776031435,0.0825642625176595,0.0063221782011295,80.6829869666481,19.3170130333519,Au-0.577-Cd-0.199-Pd-0.224
1274,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,200.0,3.5519483654485047,75.90711251543243,6.446463654223969,0.0539419848448709,0.0035825676473067,82.4197508135924,17.5802491864076,Au-0.577-Cd-0.199-Pd-0.224
1275,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,150.0,3.462052644518273,52.01196928163385,24.24852652259332,0.0843990239069409,0.0070246424456995,76.36641867147613,23.633581328523874,Au-0.577-Cd-0.199-Pd-0.224
1276,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,HER,50.0,2.705299363636364,,,,,,,Au-0.577-Cd-0.199-Pd-0.224
1277,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,1,,CO2R,50.0,2.982736069767442,63.91345288664756,18.58055009823183,0.0473368438434581,0.0,82.5492484837572,17.450751516242804,Au-0.577-Cd-0.199-Pd-0.224
1278,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,HER,50.0,2.763056239669422,,,,,,,Au-0.577-Cd-0.199-Pd-0.224
1279,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,300.0,3.707327877076412,70.68718742806922,5.658153241650295,0.0451351301763205,0.0023883784315378,76.39945472418933,23.60054527581068,Au-0.577-Cd-0.199-Pd-0.224
1280,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,100.0,3.2287381926910297,60.771516457762246,19.825638506876228,0.0605471258462836,0.0033718283739357,80.66947686483269,19.33052313516731,Au-0.577-Cd-0.199-Pd-0.224
1281,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,200.0,3.5679555457627123,57.027244763439285,16.55451866404715,0.0660514100141276,0.0035825676473067,73.66153036941063,26.338469630589373,Au-0.577-Cd-0.199-Pd-0.224
1282,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,50.0,2.964108611295681,64.08797003494529,20.0392927308448,0.0561436985120085,0.0,84.19131511933644,15.808684880663565,Au-0.577-Cd-0.199-Pd-0.224
1283,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep2,uoft,8,241025,Au-0.5-Cd-0.25-Pd-0.25,pp0,2,,CO2R,150.0,3.4104232358803985,58.906861411621925,18.91453831041257,0.0649505531805588,0.0033718283739357,77.89828981320954,22.101710186790456,Au-0.577-Cd-0.199-Pd-0.224
1284,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,300.0,3.70966396013289,72.09504279227437,7.558939096267191,0.0233014696438728,0.0012644356402259,79.68217259404973,20.31782740595027,Au-0.718-Cd-0.282
1285,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,200.0,3.537383787375416,58.49494653581369,18.42951866404715,0.0280718492560042,0.0018966534603388,76.95987090291331,23.04012909708669,Au-0.718-Cd-0.282
1286,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,150.0,3.344293169435216,47.82774278599678,30.6237721021611,0.0220171366713758,0.0016859141869678,78.4791722665334,21.520827733466604,Au-0.718-Cd-0.282
1287,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,100.0,3.150530704318937,41.48360501370608,39.990176817288805,0.0225675650881602,0.0,81.50129230547952,18.49870769452048,Au-0.718-Cd-0.282
1288,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,CO2R,50.0,2.917303186046512,46.26713260373726,35.70235756385069,0.0308239913399262,0.0,82.00822281396223,17.991777186037766,Au-0.718-Cd-0.282
1289,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep1,uoft,8,241025,Au-0.75-Cd-0.25,pp0,1,,HER,50.0,2.771053024793389,,,,,,,Au-0.718-Cd-0.282
1290,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,200.0,3.5821237342192687,57.12109481261378,17.409135559921413,0.0247692787552978,0.0016859141869678,74.56187562034376,25.438124379656244,Au-0.718-Cd-0.282
1291,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,300.0,3.63137015282392,70.85103266442069,5.37819253438114,0.0155954718088912,0.0009834499423979,76.24860510254445,23.751394897455555,Au-0.718-Cd-0.282
1292,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,150.0,3.417302448504983,38.58795957228651,34.9950884086444,0.0220171366713758,0.0016859141869678,73.61103488659953,26.38896511340048,Au-0.718-Cd-0.282
1293,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,HER,50.0,2.793748165289256,,,,,,,Au-0.718-Cd-0.282
1294,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,100.0,3.260046338870432,37.264433237774384,39.90913555992142,0.029172706089573,0.0,77.20867299506114,22.791327004938864,Au-0.718-Cd-0.282
1295,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep2,uoft,8,241025,Au-0.75-Cd-0.25,pp0,2,,CO2R,50.0,2.996908478405316,47.07568687354831,33.87524557956778,0.0451351301763205,0.0033718283739357,81.00932523045928,18.99067476954072,Au-0.718-Cd-0.282
1296,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,100.0,3.1852466810631226,41.94375274644793,37.81679764243615,0.0308239913399262,0.0,79.79631728962048,20.203682710379525,Au-0.718-Cd-0.282
1297,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,200.0,3.550513122923588,56.76578292075583,18.842092337917485,0.027796635047612,0.0014751749135968,75.64134854162151,24.35865145837849,Au-0.718-Cd-0.282
1298,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,50.0,2.95352911295681,44.64751302601017,32.19548133595285,0.0506394143441645,0.0,76.90154243134154,23.09845756865846,Au-0.718-Cd-0.282
1299,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,300.0,3.70234169435216,70.58423486576409,7.25196463654224,0.0225675650881602,0.0009834499423979,77.86255149932822,22.13744850067178,Au-0.718-Cd-0.282
1300,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,CO2R,150.0,3.3663689302325577,39.80413902780975,29.52848722986248,0.0267875162835073,0.0014049284891399,69.36477302996204,30.63522697003796,Au-0.718-Cd-0.282
1301,uoft8_241025_Au-0.75-Cd-0.25_pp0_rep3,uoft,8,241025,Au-0.75-Cd-0.25,pp0,3,,HER,50.0,2.819915950413223,,,,,,,Au-0.718-Cd-0.282
1302,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,300.0,3.799743003322259,67.51867584590596,10.446954813359527,0.0621984110966368,0.0036528140717637,78.04037912134754,21.95962087865246,Cd-0.685-Pd-0.315
1303,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,100.0,3.297685199335548,38.22051099625437,46.2598231827112,0.0489881290938113,0.0029503498271937,84.54067560386058,15.459324396139422,Cd-0.685-Pd-0.315
1304,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,HER,50.0,2.575457198347108,,,,,,,Cd-0.685-Pd-0.315
1305,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,50.0,2.979678953488372,51.49762497645902,37.426326129666016,0.0429334165091829,0.0,88.97479317766857,11.025206822331429,Cd-0.685-Pd-0.315
1306,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,150.0,3.456363873754153,33.84963066814539,42.74066797642436,0.051373318899877,0.0028098569782798,76.65140189360297,23.348598106397034,Cd-0.685-Pd-0.315
1307,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep1,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,1,,CO2R,200.0,3.634083342192691,33.751490928874844,34.80722003929273,0.0553180558868319,0.0035825676473067,68.62552024673607,31.374479753263927,Cd-0.685-Pd-0.315
1308,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,200.0,3.710387820598006,64.41974094456883,13.703339882121808,0.0583454121791461,0.0044255247407906,78.196479018813,21.80352098118701,Cd-0.685-Pd-0.315
1309,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,HER,50.0,2.630794785123967,,,,,,,Cd-0.685-Pd-0.315
1310,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,300.0,3.868718820598007,63.6916445207056,7.490176817288802,0.0434838449259673,0.0032313355250217,71.23545659160045,28.764543408399547,Cd-0.685-Pd-0.315
1311,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,50.0,2.996017697674419,47.453598108351294,35.982318271119844,0.0440342733427517,0.0,83.48785930784825,16.512140692151746,Cd-0.685-Pd-0.315
1312,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,100.0,3.296592292358804,33.57760154010337,47.75540275049116,0.0506394143441645,0.0029503498271937,81.39499700073989,18.60500299926011,Cd-0.685-Pd-0.315
1313,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep2,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,2,,CO2R,150.0,3.5232104219269105,25.66783150934316,49.62180746561886,0.0421995119534704,0.0028098569782798,75.34123888975573,24.65876111024427,Cd-0.685-Pd-0.315
1314,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,50.0,3.134796179401993,42.53447446064994,38.17779960707269,0.0385299891749078,0.0,80.75673554817331,19.24326445182669,Cd-0.685-Pd-0.315
1315,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,300.0,3.788906754152824,24.22796040929921,38.81385068762279,0.0269709924224354,0.0016859141869678,63.07392804010893,36.92607195989107,Cd-0.685-Pd-0.315
1316,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,HER,50.0,2.7797257438016527,,,,,,,Cd-0.685-Pd-0.315
1317,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,150.0,3.541228139534884,26.58477892402017,46.00196463654224,0.0300900867842137,0.0016859141869678,72.62247388905078,27.37752611094922,Cd-0.685-Pd-0.315
1318,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,100.0,3.394103887043189,31.503484065370696,45.19891944990177,0.0341265618406326,0.0016859141869678,76.74315890069654,23.256841099303458,Cd-0.685-Pd-0.315
1319,uoft8_241025_Cd-0.667-Pd-0.333_pp0_rep3,uoft,8,241025,Cd-0.667-Pd-0.333,pp0,3,,CO2R,200.0,3.6388082558139536,26.59848500700998,46.37770137524558,0.0261453497972588,0.0014751749135968,73.00726694354394,26.99273305645606,Cd-0.685-Pd-0.315
1320,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,100.0,3.276311993355482,18.106468015652137,54.02504911591356,0.0275214208392198,0.0,72.1629928799221,27.8370071200779,Cd-0.742-Pd-0.258
1321,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,HER,50.0,2.8060895123966945,,,,,,,Cd-0.742-Pd-0.258
1322,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,50.0,3.026075637873754,22.92075582246961,52.23477406679764,0.0363282755077702,0.0,75.19778965605079,24.802210343949213,Cd-0.742-Pd-0.258
1323,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,150.0,3.44795257807309,14.992990018623534,52.760314341846765,0.0231179935049446,0.0014049284891399,67.78112255539537,32.21887744460463,Cd-0.742-Pd-0.258
1324,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,200.0,3.603101239202658,14.360940802276676,44.86738703339882,0.023668421921729,0.0014751749135968,59.25693146908835,40.74306853091165,Cd-0.742-Pd-0.258
1325,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep1,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,1,,CO2R,300.0,3.840707617940199,67.08217372198624,7.969056974459725,0.0477037961213144,0.0026693641293658,75.1078648752655,24.89213512473449,Cd-0.742-Pd-0.258
1326,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,HER,50.0,2.7664458760330586,,,,,,,Cd-0.742-Pd-0.258
1327,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,300.0,3.7159162259136216,63.921404507313405,7.657170923379176,0.029172706089573,0.0016859141869678,71.6130588511932,28.3869411488068,Cd-0.742-Pd-0.258
1328,uoft8_241025_Cd-0.75-Pd-0.25_pp0_rep2,uoft,8,241025,Cd-0.75-Pd-0.25,pp0,2,,CO2R,200.0,3.5206315481727577,13.919625855322357,44.19695481335953,0.027796635047612,0.0033718283739357,58.15145631415079,41.84854368584921,Cd-0.742-Pd-0.258
