,sample id,source,batch number,batch date,composition,voltage,post processing id,rep,reaction,xrf comp,bulk_id,computational_comp_nearest_xrf,sid,Unnamed: 0,total reps,current density,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,rwp,q_score,matched,voltage_she,C_mean_energy,C_wulff_energy,C_boltz_energy,CO_mean_energy,CO_wulff_energy,CO_boltz_energy,CHO_mean_energy,CHO_wulff_energy,CHO_boltz_energy,COCOH_mean_energy,COCOH_wulff_energy,COCOH_boltz_energy,H_mean_energy,H_wulff_energy,H_boltz_energy,OH_mean_energy,OH_wulff_energy,OH_boltz_energy,elements,loco_cv,loo_cv
73,vsp14_240906_Au-0.571-Cu-0.286-Zn-0.143_pp0_rep1,vsp,14.0,240906.0,Au-0.571-Cu-0.286-Zn-0.143,2.925504363636364,pp0,1,HER,Au-0.239-Cu-0.386-Zn-0.376,,Au-0.25-Cu-0.375-Zn-0.375,vsp14_240906_Au-0.571-Cu-0.286-Zn-0.143_pp0,1927.0,,50.0,,,,,,,,,False,-1.476185793391112,0.6331369271428612,0.7383379242149499,0.16650400107657354,-0.7384549292857169,-0.479395080741535,-1.365057051679668,-0.3162470967857049,0.04833834491733872,-1.011291385854284,-0.35849860464284894,0.0694816706762819,-0.8732037753746438,-0.12109850499999905,-0.03744840697110626,-0.6811377409300579,-0.27758741964285505,0.05942394551533549,-0.8913138475841759,AuCuZn,18,73
74,vsp14_240906_Au-0.667-Cu-0.111-Zn-0.222_pp0_rep1,vsp,14.0,240906.0,Au-0.667-Cu-0.111-Zn-0.222,3.016388280991736,pp0,1,HER,Au-0.259-Cu-0.562-Zn-0.179,,Au-0.25-Cu-0.625-Zn-0.125,vsp14_240906_Au-0.667-Cu-0.111-Zn-0.222_pp0,1932.0,,50.0,,,,,,,,,False,-1.546190973021119,0.44016377714286764,0.3329868347710605,0.15742796430425646,-0.6929522104761984,-0.5691160882630647,-0.7616636687702103,-0.21953439952380766,-0.031024061636026813,-0.3042230465734899,-0.3626517504761818,-0.35549531685147073,-0.46960660857548725,-0.030378589047624367,-0.07218922127196838,-0.17511425001836453,-0.14025159571426923,0.06524890509329288,-0.2900684304417317,AuCuZn,18,74
75,vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0_rep2,vsp,15.0,240809.0,Au-0.375-In-0.25-Pd-0.375,2.9841489834710746,pp0,2,HER,Au-0.192-In-0.306-Pd-0.502,,Au-0.25-In-0.25-Pd-0.5,vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0,1980.0,,50.0,,,,,,,,,False,-1.521358000590428,0.7696629857692344,0.8753620200000114,-0.159928563494095,-1.032464505769232,-0.758357779999983,-1.5014112842258192,-0.40774459769230675,-0.2203432500000417,-0.7181703665813695,-0.20126388269230341,0.1027080300000307,-0.9510084250427575,-0.14882531423077255,-0.0583755399999859,-0.3145522311713006,0.39265875346154533,0.5890972100000056,0.23007337525690272,AuInPd,14,75
76,uoft8_241025_Au-0.333-Pd-0.667_pp0_rep1,uoft,8.0,241025.0,Au-0.333-Pd-0.667,2.4016535454545456,pp0,1,HER,Au-0.262-Pd-0.738,,Au-0.25-Pd-0.75,uoft8_241025_Au-0.333-Pd-0.667_pp0,1244.3333333333333,,50.0,,,,,,,,,False,-1.0726790818268515,-1.3594989198412795,-0.8872828383449856,-1.8335078380702057,-1.6678574217460411,-1.7859834464205662,-1.8602624959587966,-1.0252987530158757,-0.8381071036340911,-1.2836473526689434,-1.359290026031748,-1.3746917678329564,-1.8386847005485283,-0.4064849661904874,-0.5398971120715033,-0.6085550948946366,0.5356169098412743,0.8514059976980454,0.28436776636611427,AuPd,19,76
77,vsp10_240726_Au-0.294-Zn-0.706_pp0_rep1,vsp,10.0,240726.0,Au-0.294-Zn-0.706,2.971378719008265,pp0,1,HER,Au-0.226-Zn-0.774,oqmd-311946,Au-0.25-Zn-0.75,vsp10_240726_Au-0.294-Zn-0.706_pp0,1493.0,,50.0,,,,,,,38.5,79.375,True,-1.5115214455248487,0.9175981800000017,1.2002699270730517,0.027385602658374832,-0.5198611090000057,-0.11987632662827635,-0.9621692746898338,-0.3958768240000012,-0.024184045991673734,-1.0756269220428445,-0.42463338399999484,-0.09149940208156164,-1.0472763754994796,-0.17488592399999592,0.22166501249802414,-0.8760451593802715,-0.5022221340000016,-0.18080238789739184,-1.1082070817405258,AuZn,17,77
78,vsp15_240809_Au-0.167-In-0.167-Pd-0.667_pp0_rep1,vsp,15.0,240809.0,Au-0.167-In-0.167-Pd-0.667,2.7207646336088156,pp0,1,HER,Au-0.252-In-0.404-Pd-0.344,,Au-0.273-In-0.364-Pd-0.364,vsp15_240809_Au-0.167-In-0.167-Pd-0.667_pp0,1956.0,,50.0,,,,,,,,,False,-1.318480866105312,0.8574342699999901,0.7932299099999796,-0.10996356290713859,-1.0181633534482855,-0.7904995500000496,-1.28426055258626,-0.20807669172414134,-0.1742362400000274,-0.5305444693625657,-0.17734826137931467,-0.1361124700000004,-0.549729878359534,-0.024061762758624778,0.058845119999944,-0.24828683207970353,0.0693805420689763,-0.0115029599999729,-0.13816653410709598,AuInPd,14,78
79,uoft8_241025_Au-0.25-Cd-0.5-Pd-0.25_pp0_rep1,uoft,8.0,241025.0,Au-0.25-Cd-0.5-Pd-0.25,2.6669026336088155,pp0,1,HER,Au-0.333-Cd-0.463-Pd-0.204,,Au-0.333-Cd-0.5-Pd-0.167,uoft8_241025_Au-0.25-Cd-0.5-Pd-0.25_pp0,1226.3333333333333,,50.0,,,,,,,,,False,-1.276992568781071,1.1649751804761892,1.055913689999997,0.5958553071194309,-0.7909238300000003,-0.7483971500000024,-1.2138686512066859,-0.2052405766666667,-0.1111474199999946,-0.5863832259435383,-0.023409882857138988,0.3773447100000027,-0.5556797202703067,0.004872371904765847,0.1934475800000115,-0.19065836813371292,0.24256934714285483,0.5928108399999985,-0.2859630861927096,AuCdPd,20,79
80,vsp26_241004_Au-0.333-Ga-0.667_pp0_rep1,vsp,26.0,241004.0,Au-0.333-Ga-0.667,3.0219025977961436,pp0,1,HER,Au-0.148-Ga-0.852,,Au-0.333-Ga-0.667,vsp26_241004_Au-0.333-Ga-0.667_pp0,2169.3333333333335,,50.0,,,,,,,,,False,-1.550438487319164,1.0187229314285682,0.3870444175087662,0.3870444175087662,-0.2117866199999899,0.13974883025681256,0.13974883025681256,-0.23331652000000044,0.18774588704608186,0.18774588704608186,-0.055355649999995614,0.17132891919509435,0.17132891919509435,0.20641846000000488,0.12759269355146058,0.12759269355146058,-0.2544928957142929,0.39740274019332844,0.39740274019332844,AuGa,21,80
81,vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0_rep1,vsp,15.0,240809.0,Au-0.375-In-0.25-Pd-0.375,3.0009880826446285,pp0,1,HER,Au-0.311-In-0.337-Pd-0.352,,Au-0.333-In-0.333-Pd-0.333,vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0,1987.5,,50.0,,,,,,,,,False,-1.5343286580703728,1.0796209276190514,1.1112729000000172,0.8943923868839356,-0.797607872857139,-0.5493015700000115,-1.0408865172082524,-0.28503615285714545,-0.1179062600000122,-0.4067704482233601,-0.032987075714274956,0.4687334400000225,-0.559525041922061,0.024444679999996572,0.1989491599999837,-0.42744097112242235,0.30163768047619516,0.7233061000000021,0.009907816332169654,AuInPd,14,81
82,uoft4_240405_Au-0.333-Tl-0.667_pp0_rep1,uoft,4.0,240405.0,Au-0.333-Tl-0.667,3.010403655333333,pp0,1,HER,Au-0.347-Tl-0.653,,Au-0.333-Tl-0.667,uoft4_240405_Au-0.333-Tl-0.667_pp0,369.0,,50.0,,,,,,,,,False,-1.5415811937947606,2.006518820527108,2.199397674759178,0.20967388113135738,-0.046366485210842856,0.024761427407671018,-1.5128716185228437,0.2425980438102386,0.42445890614069154,-1.5640105170388225,0.2399190562424732,0.4161421266325761,-1.127412252592302,0.3100426594879525,0.42954252557950034,-1.2643669321423612,0.015638298614457338,0.2789680428369043,-0.9920598601963407,AuTl,22,82
83,vsp3_240718_Au-0.25-Cu-0.75_pp0_rep1,vsp,3.0,240718.0,Au-0.25-Cu-0.75,2.6117177603305786,pp0,1,HER,Au-0.374-Cu-0.626,,Au-0.375-Cu-0.625,vsp3_240718_Au-0.25-Cu-0.75_pp0,2273.0,,50.0,,,,,,,,,False,-1.2344853014986072,0.8902440955319119,1.1518804292428826,-0.00011961474793490742,-0.7202677493617174,-0.511131716176985,-0.825591804392312,-0.24233757574467243,0.020049863903265682,-0.3766561634835586,-0.30882319489361615,0.08295604248016822,-0.6903299259414779,-0.014260968936189607,-0.049233627418214694,-0.13603966351337188,0.060971187021300235,0.10332276331008634,-0.25672025998215126,AuCu,16,83
84,vsp15_240809_Au-0.5-In-0.25-Pd-0.25_pp0_rep2,vsp,15.0,240809.0,Au-0.5-In-0.25-Pd-0.25,2.928550677685951,pp0,2,HER,Au-0.323-In-0.238-Pd-0.439,,Au-0.375-In-0.25-Pd-0.375,vsp15_240809_Au-0.5-In-0.25-Pd-0.25_pp0,2005.0,,50.0,,,,,,,,,False,-1.4785322785389394,0.9283887285714268,1.2530352714918296,-0.4350109592933219,-0.9783375576190497,-0.7303636709673416,-1.3663384144825454,-0.36167263619048284,-0.1307511158874424,-0.5524077454435006,-0.2114473214285673,0.2561081380170532,-1.0770914798227331,-0.09410805000000334,-0.13711921036658758,-0.164597296376321,0.4078292161904737,0.767388392003213,0.10966257599116114,AuInPd,14,84
85,vsp15_240809_Au-0.25-In-0.25-Pd-0.5_pp0_rep2,vsp,15.0,240809.0,Au-0.25-In-0.25-Pd-0.5,2.922700599173554,pp0,2,HER,Au-0.312-In-0.408-Pd-0.28,,Au-0.375-In-0.375-Pd-0.25,vsp15_240809_Au-0.25-In-0.25-Pd-0.5_pp0,1984.5,,50.0,,,,,,,,,False,-1.4740261369791665,1.138250136666671,0.45224838095591835,-0.2750964162137401,-0.8250288369999983,0.42896840269702535,-2.2576469299996904,-0.26053305333333204,0.5817058955376472,-1.547378460042002,-0.1180353046666544,0.3776142276798179,-1.317283704286828,-0.04248081933333388,0.3198283450004066,-1.1354009175041273,0.119716544000012,0.3758864055935635,-0.7692089402519929,AuInPd,14,85
86,uoft9_241025_Au-0.75-Pd-0.25_pp0_rep1,uoft,9.0,241025.0,Au-0.75-Pd-0.25,2.59978308815427,pp0,1,HER,Au-0.401-Pd-0.599,,Au-0.375-Pd-0.625,uoft9_241025_Au-0.75-Pd-0.25_pp0,1412.3333333333333,,50.0,,,,,,,,,False,-1.2252923783298049,-1.1568447355555636,0.33677323682330823,-1.8930789063189746,-1.6241033575000037,0.2236003386489512,-1.9298611255628852,-1.005263351111108,0.1760419875618641,-1.2537978727158772,-1.282225146111114,0.34178698494765863,-1.976394066152677,-0.38006725444445205,0.12005707243703313,-0.5881906431808359,0.5543554377777846,0.17139533448331476,0.3044593934251992,AuPd,19,86
87,vsp10_240726_Au-0.556-Zn-0.444_pp0_rep1,vsp,10.0,240726.0,Au-0.556-Zn-0.444,2.965431768595041,pp0,1,HER,Au-0.379-Zn-0.621,,Au-0.375-Zn-0.625,vsp10_240726_Au-0.556-Zn-0.444_pp0,1528.0,,50.0,,,,,,,,,False,-1.5069406864197958,0.76422288857143,1.205107060000017,-1.0992191499997113,-0.4208882032653039,-0.07679988000001,-2.5079418900000126,-0.39021300489796296,0.0546428999999761,-2.323725910000036,-0.3200018359183625,0.0332351899999991,-2.140568529999996,-0.0682621085714269,0.1868347899999918,-2.1283613100000025,-0.44455407306122624,-0.1898161299999969,-2.081019849994214,AuZn,17,87
88,uoft5_240507_Au-0.444-Cd-0.556_pp0_rep1,uoft,5.0,240507.0,Au-0.444-Cd-0.556,2.8660794875,pp0,1,HER,Au-0.395-Cd-0.605,,Au-0.4-Cd-0.6,uoft5_240507_Au-0.444-Cd-0.556_pp0,822.5,,50.0,,,,,,,,,False,-1.4304125779590509,1.6425124370085469,1.7538388212766478,0.44926406461761365,-0.2889399427350437,-0.08680717435716777,-1.5574076059215478,-0.13909619324786635,0.10444187813313442,-1.6059927999222914,0.03465052811966183,0.34648006821982436,-1.064483448822866,0.09750073316239503,0.23638709205180106,-1.0400414252837582,0.012186827264955378,0.26899207784891294,-1.2552620299945336,AuCd,23,88
89,vsp14_240906_Au-0.2-Cu-0.4-Zn-0.4_pp0_rep1,vsp,14.0,240906.0,Au-0.2-Cu-0.4-Zn-0.4,2.935071855371901,pp0,1,HER,Au-0.327-Cu-0.132-Zn-0.541,,Au-0.4-Cu-0.1-Zn-0.5,vsp14_240906_Au-0.2-Cu-0.4-Zn-0.4_pp0,1881.5,,50.0,,,,,,,,,False,-1.4835553478408388,0.6795103717391184,0.9416961499999844,-0.3135762720750945,-0.6700506978260915,-0.3156888199999912,-1.4985856449934813,-0.3736808552173838,-0.0077534200000002,-1.4757735905068115,-0.36014442086957016,0.1053480899999783,-1.252380697848808,-0.07944515391305566,0.2585809599999891,-0.9681525424143955,-0.34872789999999637,0.1698777099999802,-1.4986555010654183,AuCuZn,18,89
90,uoft4_240405_Au-0.2-Cu-0.8_pp0_rep1,uoft,4.0,240405.0,Au-0.2-Cu-0.8,2.714337203666666,pp0,1,HER,Au-0.415-Cu-0.585,,Au-0.429-Cu-0.571,uoft4_240405_Au-0.2-Cu-0.8_pp0,333.3333333333333,,50.0,,,,,,,,,False,-1.313530007903414,0.9539867148205134,1.304541507358615,0.41635781133131533,-0.7310194956410273,-0.4393851736812763,-0.8369704990422112,-0.2858917317948692,0.05678325151459618,-0.44915325917198073,-0.3205090784102529,0.2886961201189254,-0.5669742974470542,0.0032502259487151033,0.07794454948676229,-0.11773725598942256,0.017337964410259237,0.48166198723158127,-0.3422317383155099,AuCu,16,90
91,vsp3_240718_Au-0.333-Cu-0.667_pp0_rep2,vsp,3.0,240718.0,Au-0.333-Cu-0.667,2.587088217630854,pp0,2,HER,Au-0.442-Cu-0.558,dcgat-agm003187403,Au-0.429-Cu-0.571,vsp3_240718_Au-0.333-Cu-0.667_pp0,2291.6666666666665,,50.0,,,,,,,25.9,93.71000000000001,True,-1.2155138969743366,1.0829100615217349,1.219258667159847,0.6549377085954602,-0.7255759528260854,-0.4786379480126263,-0.9196448282291348,-0.21753226652173682,0.022324972024665646,-0.4751937631926011,-0.2215922193478239,0.18841156380451882,-0.5852710283730282,0.05653264499999441,0.10176065110936755,-0.04484739995475179,0.11847083043478357,0.38930942957639864,-0.30162958398416845,AuCu,16,91
92,vsp10_240726_Au-0.6-Zn-0.4_pp0_rep1,vsp,10.0,240726.0,Au-0.6-Zn-0.4,2.943922,pp0,1,HER,Au-0.417-Zn-0.583,,Au-0.429-Zn-0.571,vsp10_240726_Au-0.6-Zn-0.4_pp0,1534.0,,50.0,,,,,,,,,False,-1.4903723511398828,0.9891208273484825,1.681066654999995,-0.055055924219847945,-0.29065768553030535,0.07015130499999594,-1.0214362699753778,-0.2021822178030333,0.28255203499999476,-0.9447908808170441,-0.2039642129545418,0.4113105200000078,-1.0255075718799118,0.0646799729545447,0.3538610900000094,-1.8577477892050391,-0.3234875044696984,0.22473498499999772,-1.211868965770794,AuZn,17,92
93,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0_rep1,uoft,8.0,241025.0,Au-0.5-Cd-0.25-Cu-0.25,2.808703683195592,pp0,1,HER,Au-0.499-Cd-0.217-Cu-0.284,,Au-0.5-Cd-0.25-Cu-0.25,uoft8_241025_Au-0.5-Cd-0.25-Cu-0.25_pp0,1263.3333333333333,,50.0,,,,,,,,,False,-1.3862177016418191,1.2746378325225214,1.3063933025610959,0.05086250492335131,-0.5918678699099104,-0.4490564638723509,-0.9903397251714958,-0.15474363513513828,0.08245746329099916,-0.5643473739822212,-0.08377656036035581,0.23457879618392066,-0.9662783473368477,0.09320288144144316,0.18432439794474878,-0.4073176219496333,0.16983419954954793,0.38001556416510157,-0.5949469854947012,AuCdCu,24,93
94,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0_rep1,uoft,8.0,241025.0,Au-0.5-Cd-0.25-Pd-0.25,2.734177801652893,pp0,1,HER,Au-0.577-Cd-0.199-Pd-0.224,,Au-0.5-Cd-0.25-Pd-0.25,uoft8_241025_Au-0.5-Cd-0.25-Pd-0.25_pp0,1277.0,,50.0,,,,,,,,,False,-1.3288126306865138,1.105053952352942,1.2681747912054526,0.46467415925306693,-0.8988524594117618,-0.7572503096494014,-1.2485003153999061,-0.3210506091176484,-0.20822917099559315,-0.529612141262806,-0.047634743529404805,0.28088634913670046,-0.35232250487663297,0.03893265764705901,0.06969669044081339,-0.10875740345567335,0.5688615585294101,0.7503292511358222,0.288564062563863,AuCdPd,20,94
95,uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5.0,240507.0,Au-0.5-Cd-0.25-Tl-0.25,2.9758893113333333,pp0,1,HER,Au-0.556-Cd-0.357-Tl-0.088,,Au-0.5-Cd-0.25-Tl-0.25,uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,837.0,,50.0,,,,,,,,,False,-1.5149958206964143,1.734571812063492,1.866406800000021,1.2530755281192647,-0.1665042641269855,0.0927231300000244,-0.6172555953424784,-0.04635250349206653,0.1281955699999741,-0.7331446806195057,0.1315930877777835,0.4492439000000274,-0.5271935870733843,0.1874427769841312,0.3754235500000078,-0.3139331685940006,0.31619372095238135,0.5800129900000002,-0.006206389068907524,AuCdTl,25,95
96,uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0_rep1,uoft,5.0,240507.0,Au-0.5-Cu-0.4-Hg-0.1,2.6135429795,pp0,1,HER,Au-0.541-Cu-0.458-Hg-0.001,,Au-0.5-Cu-0.4-Hg-0.1,uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,851.5,,50.0,,,,,,,,,False,-1.2358912135624531,0.8494436113043464,0.970103220000027,0.40978146216187455,-0.7641180304347759,-0.4897337299999833,-1.2632584143630796,-0.2763040456521636,0.0179121500000007,-0.6641225572185143,-0.2202121691304379,0.2263024300000324,-0.7621613955250421,0.059112938695648154,0.1926319100000171,-0.23159405390276466,0.14523371130436247,0.6701766900000052,-0.43729235741945965,AuCuHg,26,96
97,uoft4_240405_Au-0.25-Cu-0.75_pp0_rep1,uoft,4.0,240405.0,Au-0.25-Cu-0.75,2.8154854406666665,pp0,1,HER,Au-0.466-Cu-0.534,,Au-0.5-Cu-0.5,uoft4_240405_Au-0.25-Cu-0.75_pp0,351.0,,50.0,,,,,,,,,False,-1.3914414878053636,0.9652554502029664,1.1204348361620933,0.17591755137067033,-0.7241365621467626,-0.46483820276639154,-1.051266150749509,-0.25518897704918003,0.014318904837074056,-0.8300508503810922,-0.26132371150663436,0.14578060995464964,-0.9228161534110225,-0.0011903006947734565,0.10345057454646112,-0.41867524632862985,0.09385883295862969,0.4265312458045368,-0.7254717725320522,AuCu,16,97
98,vsp3_240718_Au-0.333-Cu-0.667_pp0_rep1,vsp,3.0,240718.0,Au-0.333-Cu-0.667,2.739479152892562,pp0,1,HER,Au-0.481-Cu-0.519,,Au-0.5-Cu-0.5,vsp3_240718_Au-0.333-Cu-0.667_pp0,2283.0,,50.0,,,,,,,,,False,-1.332896103941343,0.9652554502029664,1.1204348361620933,0.17591755137067033,-0.7241365621467626,-0.46483820276639154,-1.051266150749509,-0.25518897704918003,0.014318904837074056,-0.8300508503810922,-0.26132371150663436,0.14578060995464964,-0.9228161534110225,-0.0011903006947734565,0.10345057454646112,-0.41867524632862985,0.09385883295862969,0.4265312458045368,-0.7254717725320522,AuCu,16,98
99,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep2,vsp,26.0,241004.0,Au-0.6-Ga-0.4,3.020369438016529,pp0,2,HER,Au-0.492-Ga-0.508,,Au-0.5-Ga-0.5,vsp26_241004_Au-0.6-Ga-0.4_pp0,2187.0,,50.0,,,,,,,,,False,-1.549257539920586,1.1364586198230047,0.7113812073386155,0.7113812073386155,-0.22352550415929506,0.2922152483989531,0.2922152483989531,-0.19851110442477984,0.2708374924066479,0.2708374924066479,-0.06940067946902523,0.27000485878158414,0.27000485878158414,0.16734387911503731,0.30281660647317266,0.30281660647317266,-0.29912756168141275,0.28781050642253825,0.28781050642253825,AuGa,21,99
100,uoft7_240716_Au-0.556-Pd-0.444_pp0_rep1,uoft,7.0,240716.0,Au-0.556-Pd-0.444,2.659953336,pp0,1,HER,Au-0.494-Pd-0.506,,Au-0.5-Pd-0.5,uoft7_240716_Au-0.556-Pd-0.444_pp0,1051.3333333333333,,50.0,,,,,,,,,False,-1.2716397314302639,-0.6180961020602244,-0.28204204257001547,-1.474114174109909,-1.5227819209033306,-1.3583904482537454,-1.4740203475501024,-0.9153848332805082,-0.6363420287719047,-2.140704819891332,-0.9892764278922317,-0.6607400187466587,-1.9548195040137035,-0.3341812875435861,-0.23082773853567823,-0.2938661208077655,0.634582596893828,0.9179860897954206,0.7002275841545575,AuPd,19,100
101,vsp10_240726_Au-0.625-Zn-0.375_pp0_rep1,vsp,10.0,240726.0,Au-0.625-Zn-0.375,2.8907541239669423,pp0,1,HER,Au-0.466-Zn-0.534,,Au-0.5-Zn-0.5,vsp10_240726_Au-0.625-Zn-0.375_pp0,1541.0,,50.0,,,,,,,,,False,-1.4494187168716066,1.123902911767316,1.4172160962377403,-0.4285673137074605,-0.3499426856394332,-0.03535097976796332,-1.7732641344866564,-0.2682935145559535,0.09698425097150089,-1.7004089846107735,-0.19559251824156038,0.28315180662129336,-1.4341614026861083,0.05596553252220078,0.304171636691702,-1.2967613634258528,-0.27701992837477735,0.12165095470123788,-1.6466710568018712,AuZn,17,101
102,vsp10_240726_Au-0.667-Zn-0.333_pp0_rep1,vsp,10.0,240726.0,Au-0.667-Zn-0.333,2.970382504132231,pp0,1,HER,Au-0.557-Zn-0.443,,Au-0.556-Zn-0.444,vsp10_240726_Au-0.667-Zn-0.333_pp0,1547.0,,50.0,,,,,,,,,False,-1.51075409082254,1.196795569230764,1.289747405,0.5493908607135454,-0.3339065203846134,-0.1918632099999939,-1.1934687147447702,-0.30964152653845756,-0.2103163800000089,-1.5187689999936933,-0.22991877903846003,-0.05475404000000596,-1.869927939999968,0.031624108461540526,0.16723596999999293,-1.429918339999967,-0.29621880942307866,-0.039929360000016345,-1.9079653099999427,AuZn,17,102
103,vsp3_240718_Au-0.429-Cu-0.571_pp0_rep1,vsp,3.0,240718.0,Au-0.429-Cu-0.571,2.648629,pp0,1,HER,Au-0.57-Cu-0.43,dcgat-agm003194949,Au-0.571-Cu-0.429,vsp3_240718_Au-0.429-Cu-0.571_pp0,2305.0,,50.0,,,,,,,26.9,75.58,True,-1.2629169320732476,1.2112076814655093,1.2577498192393362,0.728329825489863,-0.7020919731465571,-0.5205321453175495,-0.8960571703215482,-0.230341869267239,-0.00036663414623723,-0.4015723457923599,-0.16963428637931355,-0.12966790296118216,-0.5107866110953911,0.0753969624137856,0.13509624687291888,-0.22195315209615749,0.2332353854310406,0.32073902042824376,-0.332645212971556,AuCu,16,103
104,vsp26_241004_Au-0.6-Ga-0.4_pp0_rep1,vsp,26.0,241004.0,Au-0.6-Ga-0.4,2.962973644628099,pp0,1,HER,Au-0.561-Ga-0.439,,Au-0.571-Ga-0.429,vsp26_241004_Au-0.6-Ga-0.4_pp0,2189.5,,50.0,,,,,,,,,False,-1.505047266606192,1.1747781700000035,0.4068826860348958,0.4068826860348958,-0.34738755913043734,0.3430781503143897,0.3430781503143897,-0.21341021173911717,0.3997258626996238,0.3997258626996238,-0.06842305999999507,0.3946003847025113,0.3946003847025113,0.06358948521738945,0.3294932960476323,0.3294932960476323,-0.2326232586956375,0.43298582688874626,0.43298582688874626,AuGa,21,104
105,vsp3_240718_Au-0.6-Cu-0.4_pp0_rep1,vsp,3.0,240718.0,Au-0.6-Cu-0.4,2.691295388429752,pp0,1,HER,Au-0.599-Cu-0.401,,Au-0.6-Cu-0.4,vsp3_240718_Au-0.6-Cu-0.4_pp0,2329.0,,50.0,,,,,,,,,False,-1.2957815826418324,1.0821705924186933,1.1452221903404,0.5021843050477547,-0.7082605172967527,-0.4609629759502959,-0.88974318600519,-0.24636120052845417,-0.05835737889632569,-0.6780790951487679,-0.20582530849593617,0.021578623861739265,-0.581087037345323,0.04969477004064464,0.16324166932705328,-0.2896888330346341,0.1836731623577302,0.5436018059325242,-0.3065225085193779,AuCu,16,105
106,vsp26_241004_Au-0.778-Ga-0.222_pp0_rep2,vsp,26.0,241004.0,Au-0.778-Ga-0.222,3.0027418016528937,pp0,2,HER,Au-0.589-Ga-0.411,dcgat-agm003299733,Au-0.6-Ga-0.4,vsp26_241004_Au-0.778-Ga-0.222_pp0,2209.0,,50.0,,,,,,,34.5,70.47,True,-1.5356794956857245,1.2963021624999875,0.19713983504317723,0.19713983504317723,-0.3538467375000032,0.15823609091252952,0.15823609091252952,-0.1755036725000032,0.12908996869632375,0.12908996869632375,0.033170958750005766,0.14351863006769305,0.14351863006769305,0.15198232750000248,0.06843365188285412,0.06843365188285412,0.18534356000001037,0.2802588543731391,0.2802588543731391,AuGa,21,106
107,vsp2_240718_Au-0.75-In-0.25_pp0_rep1,vsp,2.0,240718.0,Au-0.75-In-0.25,2.868816685950413,pp0,1,HER,Au-0.607-In-0.393,,Au-0.6-In-0.4,vsp2_240718_Au-0.75-In-0.25_pp0,2231.0,,50.0,,,,,,,,,False,-1.4325209605506033,1.5989148381818208,0.17454809977983307,1.3160183832388328,-0.29004620090908917,0.19989158656495143,-0.7680173643682672,-0.23641435909091255,0.1513329736183404,-0.447732584872763,0.11439895636364122,0.13375019291812326,-0.10184934328968338,0.14151808090909457,0.13070790750047598,-0.16476801572512648,0.09186883151515099,0.20080987146332815,-0.5734548629696525,AuIn,27,107
108,uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6.0,240624.0,Au-0.7-Cd-0.3,2.827041322,pp0,1,HER,Au-0.614-Cd-0.386,,Au-0.625-Cd-0.375,uoft6_240624_Au-0.7-Cd-0.3_pp0,954.0,,50.0,,,,,,,,,False,-1.400342639648982,1.4871246222727246,1.43288489204499,0.6386746244988393,-0.39724077878787695,-0.11751107107533838,-1.017687568422242,-0.27831281545454745,0.001996401676006211,-0.8158933026001857,0.017211694166667815,0.31226435773644323,-0.44142582610705633,0.06158178575757753,0.25932658058720653,-0.4662422070925734,0.21040832749999977,0.3915488479864436,-0.40746147133654376,AuCd,23,108
109,uoft4_240405_Au-0.429-Cu-0.571_pp0_rep1,uoft,4.0,240405.0,Au-0.429-Cu-0.571,2.833598507,pp0,1,HER,Au-0.629-Cu-0.371,,Au-0.625-Cu-0.375,uoft4_240405_Au-0.429-Cu-0.571_pp0,386.3333333333333,,50.0,,,,,,,,,False,-1.4053934443144245,1.1351913310958834,1.0675570504937741,0.38201071080781773,-0.6770109600000062,-0.48391935572249734,-0.8657390649715762,-0.22999671726027537,0.012084060206860769,-0.4079901543652406,-0.14907178794520815,0.20980364657558737,-0.6534039851683633,0.07630008287670297,0.14541352673026603,-0.10214590026353909,0.300959572739731,0.530411848076401,-0.18798315881686795,AuCu,16,109
110,vsp2_240718_Au-0.769-In-0.231_pp0_rep1,vsp,2.0,240718.0,Au-0.769-In-0.231,2.89572573553719,pp0,1,HER,Au-0.627-In-0.373,,Au-0.625-In-0.375,vsp2_240718_Au-0.769-In-0.231_pp0,2243.5,,50.0,,,,,,,,,False,-1.453248201461987,1.6009999531999963,1.9921033100000043,0.6704239902685177,-0.4207514710000072,0.0546827800000073,-0.9712042671912925,-0.13483199959999695,1.5648834000000136,-1.1645630561037774,0.017792260600000703,0.5649986800000022,-0.6293504220834385,0.04860485719999247,0.4341568700000096,-0.8423091398673768,0.029671771400005584,0.6943599100000029,-0.47769679026035344,AuIn,27,110
